brand,tier,year,season,dispersion_mean,dispersion_std,lab_entropy_mean,mean_L,saturation_mean,saturation_std,value_mean,hue_conc_mean,hue_mean,n_images,ARI_raw,ARI,vix_annual_mean,gdp_growth_world,recession,ecb_rate,eu_gdp_growth,eu_recession,vix_z,gdp_z,ecb_z,eu_gdp_z,vix_z_lag1,gdp_z_lag1,recession_lag1,ecb_z_lag1,eu_gdp_z_lag1,eu_recession_lag1,cd_change
Isabel Marant,Fast Fashion,2014,Spring,26.640460968017575,9.319743862336784,2.203966546265314,43.75568822224935,0.2403258478103826,0.1923749437613541,0.477591118261932,0.8455105396224977,0.4554868896608551,30,-0.1997036424014687,-0.112852314393295,14.18,3.13301748764181,0,-0.09,1.63272217207499,0,-0.8687743697670443,0.2109133844636149,-0.3769492719992019,0.18856871566085162,-0.8607702213878698,0.09263796379717743,0.0,-0.2953071675491711,-0.41734101641347954,1.0,0
Isabel Marant,Fast Fashion,2015,Fall,24.141098817189533,9.718692811330277,2.4320962787106337,33.47647627194723,0.1692012846862897,0.1978416407471648,0.359914254769807,0.6543942391637992,0.3633630059421838,30,0.5241246736608759,0.2961822916296759,16.67,3.11378907834427,0,-0.21,2.3719530456017,0,-0.4701677804841689,0.20162601657089038,-0.4858054112659096,0.4574588571897126,-0.8687743697670443,0.2109133844636149,0.0,-0.3769492719992019,0.18856871566085162,0.0,0
Isabel Marant,Fast Fashion,2015,Spring,21.918919595082603,6.172159229021214,2.135263425533732,36.77958472569784,0.2416466235599169,0.1857826520439254,0.4070047083480283,0.7853394230716012,0.3303488820156159,30,-0.0548355433759409,-0.0309875068204732,16.67,3.11378907834427,0,-0.21,2.3719530456017,0,-0.4701677804841689,0.20162601657089038,-0.4858054112659096,0.4574588571897126,-0.8687743697670443,0.2109133844636149,0.0,-0.3769492719992019,0.18856871566085162,0.0,0
Isabel Marant,Fast Fashion,2016,Fall,23.441798814137776,5.899377295943559,2.623209374002711,31.745898818969728,0.2890188577113672,0.1868159513706505,0.367013863518803,0.6435330892733919,0.4139439468723644,30,0.9829048735297382,0.5554384911181978,15.83,2.7935920724707,0,-0.38,1.91998029828646,0,-0.6046374732542956,0.046970093364745724,-0.6400182752270788,0.29305688164317606,-0.4701677804841689,0.20162601657089038,0.0,-0.4858054112659096,0.4574588571897126,0.0,0
Isabel Marant,Fast Fashion,2016,Pre-Fall,28.84504839579264,8.35671667469945,2.2410651077005004,41.7703556060791,0.3386902389236725,0.2537175572220508,0.473713210921331,0.6944711802993907,0.4717303129084408,30,0.9942081024209958,0.5618259336563325,15.83,2.7935920724707,0,-0.38,1.91998029828646,0,-0.6046374732542956,0.046970093364745724,-0.6400182752270788,0.29305688164317606,-0.4701677804841689,0.20162601657089038,0.0,-0.4858054112659096,0.4574588571897126,0.0,0
Isabel Marant,Fast Fashion,2016,Resort,24.52749152805494,5.229973395500121,1.8205458522844296,44.924623074738875,0.3258905171952817,0.1470307272145429,0.4998977120008076,0.8382751896644699,0.1981184471614719,23,-0.7799890951518978,-0.4407710021255793,15.83,2.7935920724707,0,-0.38,1.91998029828646,0,-0.6046374732542956,0.046970093364745724,-0.6400182752270788,0.29305688164317606,-0.4701677804841689,0.20162601657089038,0.0,-0.4858054112659096,0.4574588571897126,0.0,0
Isabel Marant,Fast Fashion,2016,Spring,27.05226885477702,7.196687221050838,2.5761097100938852,38.20142990748088,0.2046542450540388,0.1848544453324072,0.4063762161925435,0.5081120871908646,0.4012885228573034,30,0.6899588902692733,0.3898950297891229,15.83,2.7935920724707,0,-0.38,1.91998029828646,0,-0.6046374732542956,0.046970093364745724,-0.6400182752270788,0.29305688164317606,-0.4701677804841689,0.20162601657089038,0.0,-0.4858054112659096,0.4574588571897126,0.0,0
Isabel Marant,Fast Fashion,2017,Fall,25.456310431162517,7.093340744268003,2.2736497805572724,28.365007464090983,0.4115758014947176,0.210348410975399,0.3494933399812318,0.7498428439839595,0.6481637581144459,30,1.4031898690522018,0.7929410918676413,11.09,3.45183009055702,0,-0.4,2.81811045546294,0,-1.3634307396000096,0.36490063771442877,-0.6581609651048634,0.6197455437689686,-0.6046374732542956,0.046970093364745724,0.0,-0.6400182752270788,0.29305688164317606,0.0,0
Isabel Marant,Fast Fashion,2017,Pre-Fall,23.19420167674189,5.4548097824884545,2.005053890871195,31.164553434952445,0.5478415061607957,0.1935353008550241,0.390900274756162,0.8631082622796238,0.2848603154919717,23,1.0627878475536898,0.6005802741663977,11.09,3.45183009055702,0,-0.4,2.81811045546294,0,-1.3634307396000096,0.36490063771442877,-0.6581609651048634,0.6197455437689686,-0.6046374732542956,0.046970093364745724,0.0,-0.6400182752270788,0.29305688164317606,0.0,0
Isabel Marant,Fast Fashion,2017,Resort,24.00432898203532,5.931803012056507,1.252290469394591,38.45464572906494,0.1141182590291524,0.0893281262142997,0.3862515130646526,0.8749178338815824,0.1698366533339023,15,-1.956902720033744,-1.105843630805595,11.09,3.45183009055702,0,-0.4,2.81811045546294,0,-1.3634307396000096,0.36490063771442877,-0.6581609651048634,0.6197455437689686,-0.6046374732542956,0.046970093364745724,0.0,-0.6400182752270788,0.29305688164317606,0.0,0
Isabel Marant,Fast Fashion,2017,Spring,24.12854000727335,7.185694391220956,1.921872435623396,29.106559340159095,0.4639091520182167,0.2178635568575672,0.3516653663670333,0.8678184515445146,0.2220895035662843,30,1.1278514435326594,0.6373476425562845,11.09,3.45183009055702,0,-0.4,2.81811045546294,0,-1.3634307396000096,0.36490063771442877,-0.6581609651048634,0.6197455437689686,-0.6046374732542956,0.046970093364745724,0.0,-0.6400182752270788,0.29305688164317606,0.0,0
Isabel Marant,Fast Fashion,2018,Fall,23.959542338053385,6.789433813161243,2.121031753124816,38.13052527109782,0.2092200000759214,0.1678094411925331,0.4088776557206176,0.7333967972737155,0.2880572723376875,30,-0.2071514472727319,-0.1170610609477621,16.64,3.27395826417857,0,-0.4,2.0464201274383,0,-0.4749702695116736,0.2789881181832994,-0.6581609651048634,0.3390484991108342,-1.3634307396000096,0.36490063771442877,0.0,-0.6581609651048634,0.6197455437689686,0.0,0
Isabel Marant,Fast Fashion,2019,Fall,22.57377496258966,5.634909227897171,2.1555326174795564,44.38497365754226,0.2805808597177524,0.1971732690593609,0.4689820276925918,0.7467723900970095,0.2429281536321605,29,-0.1305971246750759,-0.0738002952548231,15.39,2.67911757479926,0,-0.43,1.87524696216212,0,-0.6750739789910285,-0.008321364069827282,-0.6853749999215404,0.2767854385632256,-0.4749702695116736,0.2789881181832994,0.0,-0.6581609651048634,0.3390484991108342,0.0,0
Isabel Marant,Fast Fashion,2019,Pre-Fall,24.819805092281765,4.062966956119209,1.2402347848192408,45.19803672366672,0.1385049270631538,0.0718227806893307,0.4635115646724588,0.8736258806201621,0.1748050409456611,18,-2.3959866833674632,-1.353969508127232,15.39,2.67911757479926,0,-0.43,1.87524696216212,0,-0.6750739789910285,-0.008321364069827282,-0.6853749999215404,0.2767854385632256,-0.4749702695116736,0.2789881181832994,0.0,-0.6581609651048634,0.3390484991108342,0.0,0
Isabel Marant,Fast Fashion,2019,Resort,22.795250058174133,4.718375658390698,1.5934824263110128,38.3471314907074,0.6246206952879826,0.1584446423997481,0.4762000093857447,0.9069402629199128,0.1403951505199074,24,0.1892327310033265,0.1069352135789195,15.39,2.67911757479926,0,-0.43,1.87524696216212,0,-0.6750739789910285,-0.008321364069827282,-0.6853749999215404,0.2767854385632256,-0.4749702695116736,0.2789881181832994,0.0,-0.6581609651048634,0.3390484991108342,0.0,0
