brand,tier,year,season,dispersion_mean,dispersion_std,lab_entropy_mean,mean_L,saturation_mean,saturation_std,value_mean,hue_conc_mean,hue_mean,n_images,bw_collection,vix_annual_mean,gdp_growth_world,recession,ecb_rate,eu_gdp_growth,eu_recession,vix_z,gdp_z,ecb_z,eu_gdp_z,disp_season_mean,disp_season_std,dispersion_z,vix_z_lag1,gdp_z_lag1,recession_lag1,ecb_z_lag1,eu_gdp_z_lag1,eu_recession_lag1,cd_change,ARI,aesthetic_mean,aesthetic_std,aesthetic_resid_mean,clip_within_sim,n_clip_images,semantic_boldness
Christian Dior,Luxury,2018,Spring,26.59999771118164,2.1514696609736563,2.281329066657141,43.67308336893718,0.1776757089950144,0.1470968400291113,0.4620190956288638,0.7395302763833267,0.6583755066554994,30,0,16.64,3.27395826417857,0,-0.4,2.0464201274383,0,-0.5512088283232506,0.2101097515796522,-0.844159475882394,0.2748922660374142,27.462192119401077,4.76948757254966,-0.1807729646223877,-1.4422994779930491,0.3015276977847616,0.0,-0.844159475882394,0.5737077890494469,0.0,0,-0.3061650561886167,5.613013698630137,0.278401613039642,0.3585626799902984,0.9045578241348268,30,-0.40789627151228275
Christian Dior,Luxury,2019,Fall,30.470812606811524,7.084342658800256,2.5284599674423114,45.68450037638346,0.246230818752634,0.2067919591813757,0.4849137320709414,0.547337422584413,0.4919014069917508,30,0,15.39,2.67911757479926,0,-0.43,1.87524696216212,0,-0.7519049205912232,-0.0956110320288096,-0.8679562062793347,0.2086102393615613,29.862826695233924,3.7375449079841614,0.1626698612446951,-0.5512088283232506,0.2101097515796522,0.0,-0.844159475882394,0.2748922660374142,0.0,0,0.3650544582304897,5.762564102564103,0.37034573523437,0.07315740044831,0.8665875196456909,30,-0.1513585623584223
Christian Dior,Luxury,2019,Pre-Fall,33.58569763446676,5.748831272227599,1.85401485650449,73.69419926610486,0.1532743944534068,0.2312675132084023,0.7579445620268134,0.8059732863511883,0.2011332459290907,29,0,15.39,2.67911757479926,0,-0.43,1.87524696216212,0,-0.7519049205912232,-0.0956110320288096,-0.8679562062793347,0.2086102393615613,27.1268081462464,4.520966661458026,1.4286523152854549,-0.5512088283232506,0.2101097515796522,0.0,-0.844159475882394,0.2748922660374142,0.0,0,-0.9593241062015716,4.762028985507246,0.3592908853894789,-0.1573146302980086,0.8525732755661011,30,0.6671364149087273
Christian Dior,Luxury,2019,Resort,23.291567243378736,2.247670784140808,3.0218718585070694,39.16431065263419,0.1838357173517217,0.1752355145575284,0.4030453105872047,0.2648204331372258,0.4054527792909621,29,0,15.39,2.67911757479926,0,-0.43,1.87524696216212,0,-0.7519049205912232,-0.0956110320288096,-0.8679562062793347,0.2086102393615613,28.128889735209164,4.75140373230512,-1.0180828160194302,-0.5512088283232506,0.2101097515796522,0.0,-0.844159475882394,0.2748922660374142,0.0,0,0.5631648019048612,5.333214285714286,0.4026513356574302,0.0749432957079332,0.8911758661270142,30,-0.016642636256630264
Christian Dior,Luxury,2019,Spring,23.839408380013925,3.625004862690075,2.6603747525341936,49.10003577338325,0.2565829494017417,0.2073182100017725,0.5305255030270805,0.6535181782032109,0.4408445965027735,27,0,15.39,2.67911757479926,0,-0.43,1.87524696216212,0,-0.7519049205912232,-0.0956110320288096,-0.8679562062793347,0.2086102393615613,30.99215025493912,4.669291019277675,-1.531868938002434,-0.5512088283232506,0.2101097515796522,0.0,-0.844159475882394,0.2748922660374142,0.0,0,0.0790770568178072,5.549108280254777,0.4276042020196296,0.2467428069107055,0.8638362288475037,30,0.572557620538363
Christian Dior,Luxury,2020,Fall,27.92738342285156,5.762537463663545,2.7518387639236095,65.95627146753772,0.1047366357068691,0.1384513816331399,0.66604787885099,0.4561502403258071,0.4315549503050787,29,0,29.25,-2.89922310337025,1,-0.5,-5.57888055659984,0,1.4734133504760571,-2.96262183645859,-0.9234819105388627,-2.6777924175421792,29.342488491370975,5.651846092695649,-0.2503792646350145,-0.7519049205912232,-0.0956110320288096,0.0,-0.8679562062793347,0.2086102393615613,0.0,0,-0.7186575247552939,5.057950819672132,0.4775677677229876,-0.0516910205412641,0.805839478969574,30,-0.03699343570600071
Christian Dior,Luxury,2020,Pre-Fall,28.621327093669347,6.610956093187357,1.1772611608320815,70.97560269492013,0.0783678041268139,0.1358487959076178,0.7115397840558352,0.7955074425914653,0.0996062191005219,28,0,29.25,-2.89922310337025,1,-0.5,-5.57888055659984,0,1.4734133504760571,-2.96262183645859,-0.9234819105388627,-2.6777924175421792,25.538841811645124,4.681167629222238,0.6584864132576189,-0.7519049205912232,-0.0956110320288096,0.0,-0.8679562062793347,0.2086102393615613,0.0,0,-1.8442516671932885,4.471340206185567,0.3938819325687887,-0.3738160230330911,0.853475034236908,30,-1.223796875759209
Christian Dior,Luxury,2020,Resort,35.16495000905004,2.6371475287342174,2.6431086364167564,29.8724606612633,0.5417382724903652,0.2659299241089307,0.3682966935461836,0.7357607334122471,0.2432029054048631,29,0,29.25,-2.89922310337025,1,-0.5,-5.57888055659984,0,1.4734133504760571,-2.96262183645859,-0.9234819105388627,-2.6777924175421792,28.20107102993293,4.259550561642882,1.6348858590449935,-0.7519049205912232,-0.0956110320288096,0.0,-0.8679562062793347,0.2086102393615613,0.0,0,1.656976877628595,5.734385964912281,0.3878943271108935,0.5130956681838683,0.8501867651939392,30,1.3162684479356626
Christian Dior,Luxury,2020,Spring,26.15313103993734,1.8735053145811635,2.483579591468568,42.84486745198568,0.3294031541004155,0.1671109177003282,0.4949979204547902,0.5353549525099354,0.4779953605626192,30,0,29.25,-2.89922310337025,1,-0.5,-5.57888055659984,0,1.4734133504760571,-2.96262183645859,-0.9234819105388627,-2.6777924175421792,28.3686597045247,4.341113127197558,-0.510359578216662,-0.7519049205912232,-0.0956110320288096,0.0,-0.8679562062793347,0.2086102393615613,0.0,0,0.2405098326797104,5.793690476190476,0.3896498651273778,0.3196926953118097,0.8804346323013306,30,0.9917978668875721
Christian Dior,Luxury,2021,Fall,19.77969134648641,3.607636369143664,2.433832163541807,42.00635293324788,0.2648778825072571,0.1791207422479636,0.4538170069048181,0.7317797890056993,0.3474462390222069,30,0,19.66,6.4133496154197,0,-0.5,6.37775013900983,0,-0.0663270694038287,1.823612662681028,-0.9234819105388627,1.952078820984276,27.67648859684402,6.793732065022476,-1.162365129324759,1.4734133504760571,-2.96262183645859,1.0,-0.9234819105388627,-2.6777924175421792,0.0,0,-0.0610169660962069,5.543475177304964,0.3673651080243172,0.3967928988132054,0.8678506016731262,30,0.33256051758402017
Christian Dior,Luxury,2021,Pre-Fall,32.83172114142056,5.480404367918305,1.688265283410251,79.50361606992524,0.1624109481362433,0.2431129575115549,0.8243364481258624,0.7358563468377244,0.1697457618262489,29,0,19.66,6.4133496154197,0,-0.5,6.37775013900983,0,-0.0663270694038287,1.823612662681028,-0.9234819105388627,1.952078820984276,29.430279695486593,5.092436755872245,0.667939850605245,1.4734133504760571,-2.96262183645859,1.0,-0.9234819105388627,-2.6777924175421792,0.0,0,-1.1308506015519508,4.316161616161616,0.4455029422718458,-0.623064609565077,0.8098782896995544,30,0.04251758998685356
Christian Dior,Luxury,2021,Resort,27.081182940252894,3.82671725801174,2.5666444021539734,65.60855063076677,0.1976932501954122,0.1603500511408556,0.68664882808609,0.7520327762263871,0.1566667540367564,29,0,19.66,6.4133496154197,0,-0.5,6.37775013900983,0,-0.0663270694038287,1.823612662681028,-0.9234819105388627,1.952078820984276,28.618418999560483,5.079415230622071,-0.3026403610478847,1.4734133504760571,-2.96262183645859,1.0,-0.9234819105388627,-2.6777924175421792,0.0,0,-0.7768929289486234,5.324111111111112,0.3091993809478389,0.1238715451881225,0.8839690685272217,30,1.5638058475748078
Christian Dior,Luxury,2021,Spring,25.43241056902655,5.539577719177913,2.432790623431885,43.18413885708513,0.2815221605022148,0.190157116073006,0.4615140067299442,0.5456651606978534,0.3855133913703605,29,0,19.66,6.4133496154197,0,-0.5,6.37775013900983,0,-0.0663270694038287,1.823612662681028,-0.9234819105388627,1.952078820984276,28.15410551168804,4.845303421594308,-0.5617181641363417,1.4734133504760571,-2.96262183645859,1.0,-0.9234819105388627,-2.6777924175421792,0.0,0,0.2581925790933595,5.638560606060606,0.6370856025693539,0.2451783266253491,0.8007922172546387,30,1.0391344837955805
Christian Dior,Luxury,2022,Fall,29.382335154215493,4.082754585091794,2.1254678687084754,61.523158137003584,0.2662680686329801,0.1974381435901906,0.6689997482310981,0.8400647790215076,0.4186002920752184,30,0,25.64,3.40305483746891,0,0.08,3.56155233245134,0,0.8938030360061524,0.2764594587401904,-0.4634117895313442,0.8615848884942421,28.72451660406805,5.920224890322933,0.1111137773199626,-0.0663270694038287,1.823612662681028,0.0,-0.9234819105388627,1.952078820984276,0.0,0,-0.5853283241310749,5.4147058823529415,0.3619338752188853,0.0942717990844135,0.8769305348396301,30,0.19401864166155464
Christian Dior,Luxury,2022,Pre-Fall,28.18963762919108,2.5813896894702526,2.5850082568613,30.275758107503258,0.434673169509756,0.1844147729972418,0.3746133418397047,0.6830581059155771,0.4139074647648467,30,0,25.64,3.40305483746891,0,0.08,3.56155233245134,0,0.8938030360061524,0.2764594587401904,-0.4634117895313442,0.8615848884942421,28.898317004435008,4.031834880969145,-0.1757709321353906,-0.0663270694038287,1.823612662681028,0.0,-0.9234819105388627,1.952078820984276,0.0,0,0.8995519288393473,5.316923076923077,0.3617920806421618,0.0282877194540381,0.8382949829101562,30,-0.3694555359815808
Christian Dior,Luxury,2022,Resort,29.874361991882324,4.353095015000751,2.337981793751693,21.65464979807536,0.2974577249255652,0.250949302133048,0.22600366439661,0.6191554847724633,0.2259739450729762,30,0,25.64,3.40305483746891,0,0.08,3.56155233245134,0,0.8938030360061524,0.2764594587401904,-0.4634117895313442,0.8615848884942421,28.26273536810598,3.961368717018859,0.4068358032041966,-0.0663270694038287,1.823612662681028,0.0,-0.9234819105388627,1.952078820984276,0.0,0,1.3008388916901288,5.4278021978021975,0.3949087157469354,0.3758263615724406,0.8953972458839417,30,-0.48740365745805503
Christian Dior,Luxury,2022,Spring,26.56696674741548,9.35261386908502,2.7334840653725236,53.66861803778286,0.2428857071117722,0.2047515233234443,0.5675726960589467,0.4754340833084823,0.3270121268531007,29,0,25.64,3.40305483746891,0,0.08,3.56155233245134,0,0.8938030360061524,0.2764594587401904,-0.4634117895313442,0.8615848884942421,28.364884005743978,4.159659176385192,-0.4322270604609761,-0.0663270694038287,1.823612662681028,0.0,-0.9234819105388627,1.952078820984276,0.0,0,0.1331876673654604,5.176470588235294,0.3270732868708788,-0.0651707571714187,0.8560386896133423,30,-0.051414935033274094
Christian Dior,Luxury,2023,Fall,32.05803930348363,2.1281889864723045,2.188941972027619,42.78488501187029,0.4336943251935701,0.1943352639572865,0.5730883131141871,0.6466964089431267,0.5700943841456338,29,0,16.85,2.94859475004874,0,3.31,0.454322708045197,0,-0.517491884822231,0.0428878545685929,2.0987028498725953,-0.341602985730037,29.53543786995194,5.162480421928345,0.4886413559684593,0.8938030360061524,0.2764594587401904,0.0,-0.4634117895313442,0.8615848884942421,0.0,0,0.3807017239005802,5.3860824742268045,0.2673502567678109,-0.1529820040275092,0.8721281886100769,30,1.1037882381362913
Christian Dior,Luxury,2023,Pre-Fall,21.121160013922328,7.134535883750752,2.8930007285183073,19.413228133629108,0.4349808394698875,0.2016766981683575,0.2523845906179591,0.5499033729017043,0.523660597882073,29,0,16.85,2.94859475004874,0,3.31,0.454322708045197,0,-0.517491884822231,0.0428878545685929,2.0987028498725953,-0.341602985730037,25.78125777471499,3.522978627165403,-1.3227720783938426,0.8938030360061524,0.2764594587401904,0.0,-0.4634117895313442,0.8615848884942421,0.0,0,1.3896271081634577,5.433174603174604,0.4335555379716518,0.094869319073826,0.8186284899711609,30,1.4043678446014352
Christian Dior,Luxury,2023,Resort,22.367477088138976,2.501132277784434,2.5520255216730128,26.4563093514278,0.341824577720322,0.285766801005032,0.291844226411608,0.7540888592189828,0.270641406185668,29,0,16.85,2.94859475004874,0,3.31,0.454322708045197,0,-0.517491884822231,0.0428878545685929,2.0987028498725953,-0.341602985730037,26.684572196630715,4.716552428811943,-0.9153073507929128,0.8938030360061524,0.2764594587401904,0.0,-0.4634117895313442,0.8615848884942421,0.0,0,1.176770831828817,5.396396396396397,0.3538355878930539,0.1717114238944339,0.8860363960266113,30,0.46975902084551674
Christian Dior,Luxury,2023,Spring,24.890401248274177,2.494734658196671,2.274291818124381,47.07756779111665,0.2961990154412542,0.186239829118483,0.497751466586126,0.6346616156186287,0.2136361092368204,29,0,16.85,2.94859475004874,0,3.31,0.454322708045197,0,-0.517491884822231,0.0428878545685929,2.0987028498725953,-0.341602985730037,28.010812357050117,3.853538349255279,-0.8097521877209239,0.8938030360061524,0.2764594587401904,0.0,-0.4634117895313442,0.8615848884942421,0.0,0,0.0038633060328566,5.43445205479452,0.525101015991922,-0.052783407969043,0.8637981414794922,30,0.005716595548423829
Dolce & Gabbana,Luxury,2000,Fall,22.846886825561523,1.8572614059442891,2.28594248562829,31.78299160003662,0.3876957163317129,0.1510498202799794,0.3629636687283714,0.9130151352725744,0.1898695125592769,30,0,23.32,4.55506182477734,0,3.02,3.93357955857741,0,0.5213110887567951,0.8685381197508449,1.868667789368836,1.0056420395461958,27.02829536593645,5.15065000231566,-0.8118215251463456,,,,,,,0,0.2293169788265308,4.654285714285715,0.3781714568732693,-0.1996998480027605,0.848199188709259,30,1.8776894879337993
Dolce & Gabbana,Luxury,2000,Spring,28.01149781545003,1.840590999848725,2.360579202753986,48.73654874165853,0.3924881849069148,0.2268416894204165,0.5601932135064155,0.8731437677974575,0.1604678745032494,30,0,23.32,4.55506182477734,0,3.02,3.93357955857741,0,0.5213110887567951,0.8685381197508449,1.868667789368836,1.0056420395461958,31.180035635869455,5.442260401752528,-0.5822098882661118,,,,,,,0,0.2024904962289964,3.9616470588235297,0.3255392853873893,-0.8140140859319274,0.8213175535202026,30,0.5228402412142741
Dolce & Gabbana,Luxury,2001,Fall,25.23415775299072,2.72655388541772,2.321761919367721,31.15075174967448,0.3577314961016798,0.2138098474736627,0.3451312500114242,0.9085398770039202,0.1837495183731739,30,0,25.75,2.03855309163346,1,3.29,2.16114364230499,0,0.911464292125734,-0.4248317448040933,2.0828383629413016,0.3193157424653501,28.500382964808107,3.8978962606560104,-0.8379456489864837,0.5213110887567951,0.8685381197508449,0.0,1.868667789368836,1.0056420395461958,0.0,0,0.5825406692743581,4.666333333333333,0.3133469765030704,-0.3362747618931241,0.8355809450149536,30,-0.09442101587464248
Dolce & Gabbana,Luxury,2001,Spring,29.203564389546713,1.951225454202492,1.803076992068356,50.137962341308594,0.3846858781920745,0.2496299539881591,0.5604970036144679,0.9605898116309723,0.0951004496685953,30,0,25.75,2.03855309163346,1,3.29,2.16114364230499,0,0.911464292125734,-0.4248317448040933,2.0828383629413016,0.3193157424653501,26.52333280868437,3.952054546416696,0.6781868897261284,0.5213110887567951,0.8685381197508449,0.0,1.868667789368836,1.0056420395461958,0.0,0,-0.0070562960054625,4.0495238095238095,0.3897659701933165,-0.5429101411889155,0.8486348390579224,30,-0.934127515180921
Dolce & Gabbana,Luxury,2002,Fall,32.59206686348751,2.3387889068752483,2.2576535532111532,37.37799256423424,0.3979431583280193,0.2507176855775219,0.4073192772302327,0.8770517141296801,0.1391069358530529,29,0,27.29,2.31107096730896,0,2.21,1.09769505370336,0,1.158721877799876,-0.2847700778966697,1.2261560686514392,-0.0924750169353008,28.555124607090097,6.115121690318484,0.6601573052566945,0.911464292125734,-0.4248317448040933,1.0,2.0828383629413016,0.3193157424653501,0.0,0,0.8107626117861134,4.201888888888889,0.4053487732373733,-0.3855223584944023,0.8219197392463684,30,-0.7120316852836321
Dolce & Gabbana,Luxury,2002,Spring,31.586889775594077,1.9897902811958512,2.74471854834537,40.32558828989665,0.3613787465979035,0.267498483120608,0.4445981787413048,0.8155680584944487,0.2782051350459766,30,0,27.29,2.31107096730896,0,2.21,1.09769505370336,0,1.158721877799876,-0.2847700778966697,1.2261560686514392,-0.0924750169353008,28.15086746649309,4.247917337604665,0.8088722157287813,0.911464292125734,-0.4248317448040933,1.0,2.0828383629413016,0.3193157424653501,0.0,0,0.9500023337792756,3.8891525423728814,0.4252313290741681,-0.6841199220990377,0.8347249627113342,30,-0.26533449393194664
Dolce & Gabbana,Luxury,2003,Fall,20.68254407246907,5.344883897509429,2.5571414345124817,16.8399821917216,0.3156517642375702,0.229211998693709,0.1991853641557507,0.4783121037141687,0.5234442533209299,30,0,21.98,3.09383471039327,0,1.26,0.936970953534527,0,0.3061648778455285,0.1175345209459789,0.4725929394149866,-0.1547109350341145,28.20264762384225,5.737475144147671,-1.3106991076107444,1.158721877799876,-0.2847700778966697,0.0,1.2261560686514392,-0.0924750169353008,0.0,0,1.3092391682594386,4.2616000000000005,0.4866849805266955,-0.486317739950743,0.8553041815757751,30,0.16126669206061084
Dolce & Gabbana,Luxury,2003,Spring,38.53658968607585,3.495330788342383,2.6753986819302704,36.96827424367269,0.4418451718661312,0.3490997297835759,0.4503194860426708,0.6627596503199443,0.5600679662928812,30,0,21.98,3.09383471039327,0,1.26,0.936970953534527,0,0.3061648778455285,0.1175345209459789,0.4725929394149866,-0.1547109350341145,30.20866072324044,4.7111831749228665,1.767693730773217,1.158721877799876,-0.2847700778966697,0.0,1.2261560686514392,-0.0924750169353008,0.0,0,1.767430113613111,3.8975308641975306,0.3813119814017044,-0.6347884823300407,0.8265087604522705,30,-0.9452723877239453
Dolce & Gabbana,Luxury,2004,Fall,27.10649127960205,2.706821485615277,2.8245933797974976,31.383640098571775,0.4054907283557579,0.2267846817419098,0.3752580493358274,0.7183943576352922,0.3117108909655776,30,0,15.48,4.50184539653775,0,1.0,2.59990864973688,0,-0.7374548019479292,0.8411873207340066,0.266354609308168,0.4892152350646045,28.550462892137727,4.809942461487909,-0.3002055895880713,0.3061648778455285,0.1175345209459789,0.0,0.4725929394149866,-0.1547109350341145,0.0,0,1.0792635865498326,4.611851851851852,0.403057412508166,-0.1987145921864918,0.8388888239860535,30,0.8826199730165631
Dolce & Gabbana,Luxury,2004,Spring,28.923418108622233,2.887626854997722,2.8856965513307524,27.506589889526367,0.3236801345520962,0.2283396418146442,0.3122454967538826,0.3255733956119372,0.4592257464447524,30,0,15.48,4.50184539653775,0,1.0,2.59990864973688,0,-0.7374548019479292,0.8411873207340066,0.266354609308168,0.4892152350646045,29.148936437973248,4.589794226203922,-0.0491347363817515,0.3061648778455285,0.1175345209459789,0.0,0.4725929394149866,-0.1547109350341145,0.0,0,1.4337308593106737,4.493478260869566,0.4681748858975311,-0.3915311943347967,0.8404105305671692,30,1.3331874320577528
