key,brand,tier,year,season,segmented,dispersion,lab_entropy,mean_L,mean_saturation,std_saturation,mean_value,hue_concentration,mean_hue
823535,Tommy Hilfiger,Fast Fashion,2009,Fall,True,44.78251266479492,2.165204540854178,30.631275177001953,0.5806894898414612,0.2851646244525909,0.4729098081588745,0.8986517786979675,0.4441356956958771
570926,Lacoste,Fast Fashion,2021,Spring,True,31.542329788208008,1.5561665258061916,59.80632019042969,0.3281270611435175,0.2179272039000893,0.6463607928976417,0.9239999530183384,0.1165403339266777
642716,Lacoste,Fast Fashion,2020,Fall,True,47.51321792602539,2.421012233681317,26.204605102539062,0.7599365711212158,0.2285508513450622,0.4224548935890198,0.3932412564754486,0.5201665759086609
638741,Tory Burch,Fast Fashion,2018,Fall,True,35.32312774658203,2.56594448749682,47.07440185546875,0.3962145912218839,0.3469270887593687,0.5387529516667128,0.1706915597342251,0.3376546044107527
914748,Tory Burch,Fast Fashion,2008,Resort,True,24.962963104248047,2.1688606675066913,66.00701141357422,0.1137166772074997,0.0871264565755774,0.6839607944190502,0.8974802291648108,0.8307141360826791
204802,Lacoste,Fast Fashion,2009,Fall,True,40.814414978027344,2.6617208911507433,45.63484191894531,0.4482698531448841,0.2470181202223617,0.5147843231605366,0.226490640087713,0.4329194241054356
181134,Isabel Marant,Fast Fashion,2021,Fall,True,30.173797607421875,3.131615072585431,37.41402053833008,0.1324417091012001,0.1374230640448517,0.3745176552170887,0.4583666681400054,0.5299265686795116
839411,Lacoste,Fast Fashion,2014,Spring,True,11.835033416748049,1.3623346735662225,21.787614822387695,0.4780461490154266,0.090032085776329,0.2567372620105743,0.8814278841018677,0.5272277593612671
893091,Isabel Marant,Fast Fashion,2011,Fall,True,36.136131286621094,2.6486787880728104,57.71137619018555,0.2094173462195322,0.252351494632583,0.6070902041168883,0.4933519624391751,0.5390881708748638
354557,Isabel Marant,Fast Fashion,2014,Fall,True,31.761898040771484,1.927396190530204,72.03848266601562,0.0985023354906588,0.1319808149693112,0.7318745160028338,0.95040533272535,0.1236847005113959
154194,Tommy Hilfiger,Fast Fashion,2020,Fall,True,29.859708786010746,2.0766488947602317,37.81039810180664,0.5375139777064324,0.288667545394569,0.4687372657880187,0.949440654495127,0.3323600147198886
566820,Tommy Hilfiger,Fast Fashion,2008,Fall,True,20.195091247558594,2.0728235562525947,16.075448989868164,0.180839811431244,0.2122321576116541,0.1830039258310571,0.3693703801847441,0.3374590550363063
554633,Tory Burch,Fast Fashion,2021,Pre-Fall,True,34.327117919921875,2.6362909969549997,45.759647369384766,0.3275651772096753,0.2763684136494926,0.4904078527316451,0.8267759407770647,0.1725727938036434
1042498,Tory Burch,Fast Fashion,2021,Pre-Fall,True,20.51623153686523,2.3993423001570844,72.90229797363281,0.1358282312229275,0.1472828262921377,0.7291529538743198,0.7576673908561998,0.2125916646942496
177185,Tory Burch,Fast Fashion,2014,Fall,True,23.306669235229492,2.6098853823292867,46.14684295654297,0.1537768265372142,0.1529201931449574,0.4691451099216938,0.7589026841427539,0.2254804445728659
949928,Tory Burch,Fast Fashion,2020,Spring,True,27.507871627807617,1.6751357219447662,22.90368270874023,0.2984782434627414,0.1458605218620645,0.2665254952833056,0.865703064181911,0.7657055575847626
59071,Tommy Hilfiger,Fast Fashion,2015,Fall,True,25.8923397064209,2.377389703195244,27.853227615356445,0.4164389410242438,0.2101993969801867,0.3490274585708975,0.7753117906146887,0.7366161314360797
1213551,Lacoste,Fast Fashion,2007,Spring,True,18.466419219970703,2.670779955246292,85.34552764892578,0.0666616946142166,0.1376954077534025,0.857270594984293,0.3686670130768493,0.3556081786528229
811218,Tommy Hilfiger,Fast Fashion,2016,Pre-Fall,True,37.62309646606445,2.2336207473297485,29.3416690826416,0.7048323750495911,0.2674148380756378,0.375647097826004,0.0596145018935203,0.3732480108737945
627190,Lacoste,Fast Fashion,2019,Fall,True,31.01643943786621,2.1986152350913337,72.9131851196289,0.1820218116044998,0.2522817850112915,0.7724471092224121,0.6982368230819702,0.7742102146148682
198269,Tommy Hilfiger,Fast Fashion,2020,Fall,True,23.526586532592773,2.778520908412835,20.48715591430664,0.3339668323099613,0.3044837908053068,0.2151058872332796,0.636058659901131,0.2293979047983884
469014,Isabel Marant,Fast Fashion,2023,Spring,True,20.42103385925293,2.3858786195017077,22.05295753479004,0.3760949830822647,0.2501057781584331,0.2483215747484937,0.9279102488100563,0.1024763395544141
30627,Isabel Marant,Fast Fashion,2010,Fall,True,41.16670227050781,2.862341283653694,51.55895233154297,0.1656077351663261,0.2242600593079069,0.5370980439493432,0.6789873697287592,0.3595304461652413
282656,Tommy Hilfiger,Fast Fashion,2013,Spring,True,36.12739181518555,3.1706476145310276,64.03549194335938,0.244408443570137,0.2514303922653198,0.6859136819839478,0.1093765422701835,0.4801783561706543
15928,Lacoste,Fast Fashion,2006,Spring,True,17.724201202392578,2.531740150716411,76.41911315917969,0.1012812953330576,0.1481563971950176,0.7819372657686472,0.7928390235756028,0.608313374279067
1270209,Tommy Hilfiger,Fast Fashion,2016,Pre-Fall,True,29.839859008789062,2.216703796598551,22.50008201599121,0.6038253663815558,0.3506626522311002,0.2820627508759498,0.5647956650069637,0.5381682076882571
281058,Lacoste,Fast Fashion,2012,Fall,True,11.148451805114746,2.051568731487454,21.33914375305176,0.1303418380711227,0.0888013880285749,0.2223451029732823,0.5427637276669374,0.5433470669258386
428075,Tommy Hilfiger,Fast Fashion,2003,Spring,True,20.322172164916992,2.4677505464273404,15.673168182373049,0.4044354731962085,0.1815036724647692,0.2001333394302055,0.6273883205791889,0.2431020442862063
826938,Isabel Marant,Fast Fashion,2016,Pre-Fall,True,27.019065856933594,2.6905986786496996,26.86857795715332,0.4356789945401251,0.3929627403450002,0.2873490272089839,0.4826588962100065,0.4041516204942018
1052220,Tory Burch,Fast Fashion,2023,Fall,True,22.19444465637207,2.022244766714459,29.795814514160156,0.2411876671779901,0.1634483461501304,0.3253490305058658,0.8128169510498415,0.6012276481539011
207862,Lacoste,Fast Fashion,2009,Fall,True,24.791032791137695,2.3565216900631034,55.76531219482422,0.2269732058048248,0.2170979976654052,0.5667059421539307,0.4316636025905609,0.3997931480407715
878398,Tory Burch,Fast Fashion,2008,Pre-Fall,True,21.579221725463867,1.38323586373428,71.22551727294922,0.21333609521389,0.1152314096689224,0.7443764805793762,0.9933898448944092,0.0949137285351753
880690,Tory Burch,Fast Fashion,2009,Fall,True,33.152931213378906,2.7448303159439025,24.552745819091797,0.4499749185377732,0.3520109157424091,0.2628235342716798,0.2085159309282612,0.4017405331358313
458724,Tory Burch,Fast Fashion,2017,Spring,True,32.24571990966797,3.018440417353105,75.92745971679688,0.1480985374636948,0.207932197749101,0.7979372610077262,0.2784090416940062,0.415997371552512
356518,Lacoste,Fast Fashion,2009,Spring,True,19.27443504333496,2.2996158707491925,81.26307678222656,0.0701250284910202,0.0952423959970474,0.8135921359062195,0.8705300688743591,0.188020259141922
281371,Isabel Marant,Fast Fashion,2011,Spring,True,31.423269271850582,2.1847387171798465,68.58940887451172,0.1927186012621969,0.2636571993158788,0.7053098116070032,0.948483093962886,0.0918972975695505
504101,Isabel Marant,Fast Fashion,2014,Fall,True,12.521710395812988,2.271249932508441,14.981749534606934,0.3077387608215213,0.2151575449720382,0.168054906507954,0.1817842955700974,0.3923566132513806
1167421,Tory Burch,Fast Fashion,2015,Pre-Fall,True,37.16810607910156,2.8110080451147645,52.24137496948242,0.2093068936653435,0.2454892281402697,0.5383921639379113,0.5416975227071396,0.2581722515933216
501928,Lacoste,Fast Fashion,2014,Spring,True,17.058189392089844,1.698908738178973,22.271127700805664,0.6333597302436829,0.1749851256608963,0.270784318447113,0.690811812877655,0.4752886891365051
700264,Tory Burch,Fast Fashion,2016,Fall,True,30.534656524658203,2.7784571574653643,47.34988784790039,0.2300654625128954,0.182516484886322,0.5205960891740397,0.4332275255183184,0.6558259028531611
412618,Tory Burch,Fast Fashion,2008,Pre-Fall,True,27.65764808654785,2.233307832129361,54.3375244140625,0.2335353565737605,0.1977051249987331,0.5631451106369495,0.8456632695551829,0.1784747068695724
634793,Isabel Marant,Fast Fashion,2019,Resort,True,23.236469268798828,1.4058905956767815,45.8239860534668,0.5832020044326782,0.1849460452795028,0.5379921793937683,0.9949136972427368,0.0893135666847229
340326,Isabel Marant,Fast Fashion,2015,Fall,True,13.316828727722168,2.331702069976868,9.077924728393556,0.1567376840449869,0.189767991869886,0.1188549048379063,0.5874344427462823,0.4495934768063016
188162,Tory Burch,Fast Fashion,2011,Fall,True,30.576900482177734,2.1849323171376493,40.38661575317383,0.4633596153780818,0.2845968723336861,0.4567058918336406,0.9235167979615432,0.1055018667746335
949551,Tory Burch,Fast Fashion,2006,Fall,True,35.850711822509766,2.518432160949193,48.33767318725586,0.1683351145479828,0.2290250728999062,0.4801411858964711,0.5233458908375277,0.3195172197893262
553772,Isabel Marant,Fast Fashion,2013,Spring,True,35.31044006347656,3.0321386602387643,73.1029052734375,0.1307337896591052,0.2614354181388388,0.7451058875564486,0.3938690710738602,0.4671019276324659
79674,Isabel Marant,Fast Fashion,2015,Fall,True,15.450385093688965,2.077430138091497,11.670844078063965,0.2458078289795666,0.1837964520299467,0.1529411800950765,0.6955831408716764,0.6402856712974608
158314,Tommy Hilfiger,Fast Fashion,2016,Spring,True,42.411170959472656,1.9888533598960767,64.03398132324219,0.5448732001520693,0.3634505262504152,0.7203372621685267,0.9638242501500842,0.1162198483645916
997769,Tommy Hilfiger,Fast Fashion,2019,Spring,True,51.88549041748047,2.447551607296012,55.548439025878906,0.5036311579104513,0.4240270493136202,0.7296078495401889,0.5368972118151607,0.607708253498422
593674,Tommy Hilfiger,Fast Fashion,2000,Fall,True,17.289613723754883,2.6846648689378307,21.21684837341309,0.2555596732906997,0.2317280639915761,0.2336156923864036,0.6559334058826777,0.5999625286925584
341874,Vanessa Bruno,Fast Fashion,2010,Fall,True,16.19551658630371,2.100708993549804,17.478614807128906,0.1390370667986571,0.1810111874800702,0.1877254954706877,0.4857701494552873,0.4935633950456977
308603,Isabel Marant,Fast Fashion,2022,Pre-Fall,True,29.02350616455078,2.782088984869439,52.64911651611328,0.1702614554688334,0.1860089164338512,0.5452000114023685,0.6968741080857607,0.4743147593121976
934616,Tory Burch,Fast Fashion,2009,Fall,True,27.84016227722168,2.334829774403231,21.162738800048828,0.2973125521568581,0.2433167990919041,0.2338274557171389,0.4527186147689631,0.4984060657210648
668664,Lacoste,Fast Fashion,2017,Fall,True,17.169126510620117,1.1041667098844012,43.62684631347656,0.6684925556182861,0.1632632762193679,0.5885646939277649,0.9953705668449402,0.0763470083475112
675434,Tory Burch,Fast Fashion,2017,Resort,True,29.957740783691406,1.977924336992008,33.50386047363281,0.5241618752479553,0.2361094951629638,0.4512548744678497,0.9378403425216676,0.5198368430137634
50725,Lacoste,Fast Fashion,2021,Fall,True,34.74063491821289,2.712097316946639,46.05454635620117,0.4497150466069579,0.2554702235146047,0.5973019735440612,0.3943699314413711,0.7202121063584928
343422,Isabel Marant,Fast Fashion,2015,Spring,True,22.74058723449707,1.4803693045235684,27.07316017150879,0.7245908654928207,0.1623407990465957,0.4334823614582419,0.9722727830814736,0.0870902118342928
767822,Tommy Hilfiger,Fast Fashion,2020,Spring,True,34.37154006958008,2.6784566630127515,55.88594436645508,0.1805322888623923,0.1927629986213458,0.5945019705556333,0.357837030302825,0.3446452717334032
27033,Isabel Marant,Fast Fashion,2022,Fall,True,28.545270919799805,2.080468412550707,41.80332946777344,0.3577172959931194,0.1287046645619881,0.4699451075494289,0.4000850842479561,0.4446464005559682
553356,Vanessa Bruno,Fast Fashion,2016,Fall,True,36.818660736083984,2.4463743740725064,65.0938949584961,0.2126147896051406,0.2298664897680282,0.6902195811271667,0.702552318572998,0.410657525062561
1006961,Tory Burch,Fast Fashion,2010,Resort,True,32.478572845458984,2.639705663854474,56.140838623046875,0.3311180887324735,0.1684601896643441,0.6328627586066723,0.5955211567606791,0.3576671897117048
75031,Lacoste,Fast Fashion,2019,Fall,True,18.029468536376953,2.5414065603626192,22.045652389526367,0.401397556066513,0.2608060836791992,0.2674196064472198,0.58071368932724,0.6903144717216492
354613,Vanessa Bruno,Fast Fashion,2016,Fall,True,21.10885238647461,1.2542261477566046,16.30356216430664,0.4883838295936584,0.1759644597768783,0.2372313886880874,0.7792384028434753,0.6842821836471558
462309,Vanessa Bruno,Fast Fashion,2014,Spring,True,49.00066757202149,2.4407106253870587,41.42877960205078,0.6747273206710815,0.3346540927886963,0.6107293963432312,0.3577796816825866,0.3487918674945831
630436,Tory Burch,Fast Fashion,2007,Fall,True,41.588138580322266,2.580815646910437,30.20842742919922,0.4610267930915579,0.3059898962459413,0.4172000066479668,0.6767431285020454,0.1846832957360893
309162,Isabel Marant,Fast Fashion,2016,Pre-Fall,True,34.77385711669922,2.3552529249189984,58.347679138183594,0.277912501392886,0.321436812399262,0.6343921670522541,0.919571786604758,0.1516329472474754
1048017,Tory Burch,Fast Fashion,2014,Resort,True,23.263107299804688,1.9644053887232915,59.89983749389648,0.3905232548713684,0.1759427040815353,0.6549019813537598,0.9492610096931458,0.1347250044345855
559122,Tommy Hilfiger,Fast Fashion,2004,Spring,True,28.74480628967285,2.542322655026081,63.26587677001953,0.24409888551943,0.247156164606079,0.707121581569314,0.2594062519408253,0.7069491872168147
466598,Tory Burch,Fast Fashion,2013,Fall,True,25.46024513244629,3.154809665762859,51.334815979003906,0.2298870279174298,0.2142907805795655,0.5393647193238139,0.4879419074587547,0.5180145502015948
852861,Tory Burch,Fast Fashion,2020,Resort,True,22.73152732849121,1.3653252858213865,46.81354904174805,0.5863450765609741,0.1542067378759384,0.5526039004325867,0.9964171648025512,0.0897227749228477
480742,Tory Burch,Fast Fashion,2018,Fall,True,36.33351516723633,2.6850505715788815,41.8974494934082,0.2852653861045837,0.2176636010408401,0.4556784331798553,0.3710007071495056,0.3929641246795654
855144,Tory Burch,Fast Fashion,2017,Spring,True,29.61309242248535,2.694513633936423,31.274274826049805,0.2680887495055795,0.2176160120256086,0.3454745175270364,0.4276407087868474,0.575946682780981
23893,Isabel Marant,Fast Fashion,2020,Spring,True,30.989646911621097,1.7357766343686387,37.24257278442383,0.2178666224814951,0.1101377409991963,0.3939058887809515,0.9839558043776552,0.0700544272344559
1112156,Lacoste,Fast Fashion,2021,Fall,True,24.45586585998535,1.8780385504000516,25.92256546020508,0.5722703337669373,0.2038473486900329,0.3357882499694824,0.7699854969978333,0.5553885102272034
368746,Lacoste,Fast Fashion,2015,Fall,True,37.99586486816406,1.0574231725403247,50.27764129638672,0.8124056458473206,0.3293270170688629,0.8339686393737793,0.839335560798645,0.7508341073989868
350981,Isabel Marant,Fast Fashion,2023,Pre-Fall,True,14.786909103393556,2.557187825747612,15.528154373168944,0.2985077085494995,0.2328783717830291,0.1779686320535838,0.7800537686906804,0.6055126821249723
50468,Lacoste,Fast Fashion,2009,Spring,True,37.624080657958984,2.4306833307257154,71.65536499023438,0.257420152425766,0.3149292469024658,0.8170745372772217,0.3030146062374115,0.4441099166870117
526969,Lacoste,Fast Fashion,2021,Fall,True,34.527000427246094,2.7431152994902512,62.04001998901367,0.1828189092315733,0.2117433528266003,0.6539137337878347,0.7521878723281971,0.4900119445109739
236993,Tory Burch,Fast Fashion,2016,Resort,True,29.25950050354004,2.2080012648902088,61.64322662353515,0.270962968301028,0.2452684461824159,0.658000012204051,0.884950402364588,0.1777799582947045
377257,Tory Burch,Fast Fashion,2008,Resort,True,18.875654220581055,3.0006615098568723,26.727319717407227,0.3706683218479156,0.2443666160106659,0.3022666871547699,0.552632212638855,0.6713594794273376
117242,Lacoste,Fast Fashion,2013,Pre-Fall,True,42.553524017333984,2.454388260234674,69.8396224975586,0.2712788636516779,0.3325103830206241,0.780478435523808,0.4511390920093789,0.4982917439602315
227814,Tommy Hilfiger,Fast Fashion,2020,Spring,True,31.925254821777344,2.4465086544930985,46.36119079589844,0.1782437522523105,0.1450244048699397,0.4970117756575346,0.3808919403339962,0.4782877466641366
411197,Tommy Hilfiger,Fast Fashion,2015,Spring,True,25.825584411621097,2.699471776665696,17.417999267578125,0.5292689204216003,0.2816124260425567,0.2425333559513092,0.3906107246875763,0.5993770956993103
3300,Tory Burch,Fast Fashion,2019,Resort,True,24.004253387451172,2.6169418262744015,63.184364318847656,0.2598461328558624,0.3170051267039735,0.6475215850621462,0.4705505647931146,0.2491989698261022
78079,Tory Burch,Fast Fashion,2013,Spring,True,23.41895294189453,2.1509648063425884,71.19597625732422,0.1837750190254301,0.2064241953019454,0.7351451095491648,0.786787202997725,0.1772383162584155
188911,Lacoste,Fast Fashion,2022,Spring,True,28.717275619506836,1.8396419515727016,59.267452239990234,0.3239283561706543,0.1168481037020683,0.653631329536438,0.5986951589584351,0.2381777018308639
32525,Vanessa Bruno,Fast Fashion,2012,Spring,True,14.225272178649902,1.9118348623757753,86.11511993408203,0.0218530807709321,0.0741570013310072,0.8559137328267098,0.4356018006866181,0.319336875770241
219304,Lacoste,Fast Fashion,2006,Spring,True,43.11191177368164,1.5671033211310752,64.88944244384766,0.6065912246704102,0.1640293002128601,0.69159996509552,0.9369754791259766,0.1407444179058075
223874,Isabel Marant,Fast Fashion,2020,Resort,True,15.906314849853516,1.090635672569594,60.06820297241211,0.3800767958164215,0.1022181361913681,0.6379765272140503,0.9935335516929626,0.1136533692479133
214659,Lacoste,Fast Fashion,2015,Fall,True,30.119813919067383,2.209549387600018,45.195308685302734,0.6046767629757523,0.4332863655106051,0.4628078529238701,0.3796832742316414,0.3596929912157356
602073,Isabel Marant,Fast Fashion,2017,Pre-Fall,True,22.211030960083008,1.969966481036574,53.331581115722656,0.2822694778442383,0.1205250769853591,0.5448392629623413,0.9203897714614868,0.1571589261293411
174498,Tommy Hilfiger,Fast Fashion,2006,Spring,True,30.010639190673828,2.7644852171069587,63.88456344604492,0.3183183067776263,0.2460002904872198,0.7065804030345753,0.1436172961412713,0.4563196204323321
1211479,Tory Burch,Fast Fashion,2021,Spring,True,32.737518310546875,1.953083926634806,49.48374557495117,0.6166509985923767,0.2689847946166992,0.6473725438117981,0.9558007717132568,0.0850838348269462
584794,Tory Burch,Fast Fashion,2015,Pre-Fall,True,17.454797744750977,2.5237119030655526,20.020151138305664,0.3514242678061127,0.19635756764387,0.2432627518139779,0.5255574293703018,0.564155941862613
144157,Lacoste,Fast Fashion,2021,Spring,True,20.67077255249023,2.4021372247095916,18.364347457885746,0.4816878227218985,0.186034730130168,0.2368392215818166,0.6772355307599555,0.5339486405774951
164903,Vanessa Bruno,Fast Fashion,2011,Fall,True,36.290409088134766,2.8013592967558516,60.5551643371582,0.1601633000988513,0.2128797103128047,0.6265725561557338,0.5566369940088461,0.6034487332887948
183277,Isabel Marant,Fast Fashion,2011,Fall,True,15.307868003845217,1.3604940938033894,7.060825347900391,0.1139528225464746,0.2299800576870755,0.0861333355810493,0.8116133155764496,0.1256094004232436
329465,Lacoste,Fast Fashion,2016,Fall,True,36.387081146240234,2.8954084712216663,36.17896270751953,0.231056847654283,0.1955777577134897,0.3873333398662507,0.4441068190867259,0.5670258436556905
535518,Tommy Hilfiger,Fast Fashion,2014,Spring,True,39.75651931762695,1.9468616244873465,32.93764877319336,0.7028412222862244,0.1994780600070953,0.5212706327438354,0.915986716747284,0.5285807847976685
671062,Lacoste,Fast Fashion,2015,Fall,True,29.606508255004883,1.9769311312978108,40.73925018310547,0.3382951319217682,0.3919888734817505,0.468384325504303,0.5039731860160828,0.4827747941017151
1247779,Tory Burch,Fast Fashion,2021,Spring,True,39.59697341918945,2.40422304450916,38.82752990722656,0.6867440938949585,0.2428665459156036,0.4567999839782715,0.4752029478549957,0.3121829926967621
1141185,Tory Burch,Fast Fashion,2014,Pre-Fall,True,15.466450691223145,1.7156483353450511,9.276663780212402,0.4172310829162597,0.1777919977903366,0.1364000141620636,0.8660908937454224,0.6547209620475769
109526,Tommy Hilfiger,Fast Fashion,2016,Fall,True,10.994071006774902,2.5733771635176863,12.912053108215332,0.2893610421419144,0.1364709227199781,0.1660392195880413,0.6124033993160598,0.6369650195520371
1111103,Vanessa Bruno,Fast Fashion,2018,Fall,True,22.666446685791016,1.7933340276179954,26.225324630737305,0.742836058139801,0.2748205959796905,0.3733568787574768,0.8325716853141785,0.1683136820793151
446072,Isabel Marant,Fast Fashion,2022,Pre-Fall,True,25.06593894958496,1.8406108624853967,25.34997177124023,0.1451323594413697,0.1850201594733499,0.281443144723773,0.5247650424040086,0.515333597112447
49778,Isabel Marant,Fast Fashion,2016,Fall,True,20.243019104003903,2.9329481009200595,19.169403076171875,0.2417517455369234,0.138668379307849,0.218337260749191,0.6165524687818744,0.3706959419902414
130606,Tory Burch,Fast Fashion,2016,Spring,True,20.058006286621097,2.4307147878275113,85.9521255493164,0.1052309721708297,0.178930327296257,0.8845333456993103,0.68723464012146,0.6290187835693359
89319,Lacoste,Fast Fashion,2006,Spring,True,38.56501770019531,2.1554473337958853,51.13092803955078,0.5803017031028866,0.3699245102170097,0.6774666820503771,0.656510816601296,0.620686414957745
171715,Tommy Hilfiger,Fast Fashion,2014,Fall,True,29.84990882873535,1.7273100467997613,79.76824188232422,0.2492373138666153,0.2791979908943176,0.8535293936729431,0.9455400109291076,0.1199230551719665
1013857,Vanessa Bruno,Fast Fashion,2015,Spring,True,32.77724075317383,1.9199926284834277,23.070274353027344,0.2191070642126724,0.146190556107546,0.2538352976851165,0.6071955669695906,0.5360255807433277
742491,Vanessa Bruno,Fast Fashion,2015,Spring,True,27.167789459228516,1.8036777887270417,39.8465690612793,0.3450078547634184,0.1969270840506958,0.464925498181954,0.8433183244672307,0.5551321354471147
720809,Tory Burch,Fast Fashion,2008,Pre-Fall,True,24.027544021606445,1.6547496611662005,67.60582733154297,0.2642078697681427,0.1161392852663993,0.709192156791687,0.9838642477989196,0.1053899377584457
490216,Tory Burch,Fast Fashion,2010,Pre-Fall,True,37.4420280456543,2.096972724328343,47.23685073852539,0.3149233032334596,0.2224955437946387,0.5136235377024859,0.3516788637554017,0.2928247414529323
340981,Isabel Marant,Fast Fashion,2014,Fall,True,10.02570629119873,2.0918567007385853,11.94698429107666,0.1706393400803208,0.1703676992452184,0.1389960823580622,0.8545943398515777,0.5791363136768342
106053,Lacoste,Fast Fashion,2010,Fall,True,34.1521110534668,1.9757614530472656,38.81528091430664,0.682557225227356,0.3422225415706634,0.4237333238124847,0.448387861251831,0.3059207797050476
714729,Tommy Hilfiger,Fast Fashion,2022,Spring,True,17.7876033782959,0.9802165498308136,62.034080505371094,0.3182805180549621,0.1218407824635505,0.6694823503494263,0.9983603358268738,0.0896949991583824
33872,Isabel Marant,Fast Fashion,2016,Spring,True,34.9881591796875,2.817118771881245,53.0890007019043,0.1812213491909206,0.2131767227745155,0.5591607932858169,0.7566055294281963,0.3666420704443007
671540,Tory Burch,Fast Fashion,2022,Spring,True,18.79534149169922,1.8015362443619705,10.674042701721191,0.3372740367501974,0.1880849384857505,0.1397490229597315,0.7929637646239986,0.6287821525856853
730739,Isabel Marant,Fast Fashion,2021,Resort,True,19.263532638549805,1.7492597896043085,86.76984405517578,0.1139528700103983,0.1479746781322897,0.8938745146393776,0.964084149840598,0.0959111924543976
404577,Tommy Hilfiger,Fast Fashion,2013,Fall,True,32.71367645263672,2.7562128931469703,24.81372833251953,0.3079107020311057,0.2309231520238679,0.2812156912218779,0.4959704675161631,0.585290710227564
741571,Tory Burch,Fast Fashion,2009,Resort,True,28.728544235229492,1.6212459613423202,62.89617919921875,0.2415852917358279,0.1723807564368682,0.6756705991476775,0.9626524478993376,0.1062243399363942
418156,Tory Burch,Fast Fashion,2011,Spring,True,23.699615478515625,1.8205943101064528,53.855194091796875,0.3248378609437495,0.2498650912005668,0.5833176647275686,0.8871492498160075,0.193918663257733
722431,Vanessa Bruno,Fast Fashion,2009,Fall,True,18.842613220214844,1.8743246741700232,14.899937629699709,0.1536122598797082,0.2147733515986432,0.1645647094883024,0.7761251865607958,0.1388481869660318
45567,Tory Burch,Fast Fashion,2013,Spring,True,27.658729553222656,2.425322576152095,72.123046875,0.2201151783987879,0.2346467901311962,0.7422117743343115,0.8304417060184596,0.1786015753205865
159770,Tommy Hilfiger,Fast Fashion,2005,Spring,True,29.670833587646484,2.7065340413440793,60.673091888427734,0.2310424447059631,0.2147200256586074,0.6322431564331055,0.7015987634658813,0.5012568831443787
69098,Lacoste,Fast Fashion,2008,Fall,True,28.476058959960938,2.6353067934227985,49.955421447753906,0.3603803467825055,0.1900522546247996,0.6059372685030102,0.5988485433663379,0.756700686766766
30091,Lacoste,Fast Fashion,2013,Spring,True,34.96641159057617,3.0098826024949856,50.800174713134766,0.2618811559807509,0.3301942312411879,0.5270509897759185,0.2974941761499588,0.4432247861176729
204977,Lacoste,Fast Fashion,2022,Spring,True,27.973445892333984,2.2020697680652153,75.14842224121094,0.1718707299474627,0.2052495670975131,0.7716156949549914,0.761203160420137,0.2220388390300795
105897,Tommy Hilfiger,Fast Fashion,2020,Spring,True,24.161752700805664,2.2246520826822023,19.40890884399414,0.1093871330376714,0.1160238203048033,0.2086431413441896,0.706366583783513,0.5216806585341692
185783,Isabel Marant,Fast Fashion,2016,Pre-Fall,True,24.05231475830078,2.3555560814677827,23.18058204650879,0.3797930914964527,0.2582927534783381,0.2887137325108051,0.8862775535988298,0.5023469696631655
898077,Vanessa Bruno,Fast Fashion,2014,Resort,True,11.545223236083984,1.5577830327820408,18.536212921142575,0.1737531265690922,0.1046696909947586,0.2056627497896552,0.7603816363293472,0.658372305361554
437826,Tommy Hilfiger,Fast Fashion,2017,Pre-Fall,True,32.31656265258789,2.1406793420940877,33.014793395996094,0.5403686761856079,0.2672447860240936,0.426384299993515,0.9043312668800354,0.1569579839706421
182516,Tommy Hilfiger,Fast Fashion,2018,Fall,True,23.40932846069336,3.0605890142816357,28.650819778442383,0.3776040077209472,0.1930624693632125,0.3250901997089386,0.0360055193305015,0.3772394955158233
768256,Vanessa Bruno,Fast Fashion,2016,Spring,True,37.087833404541016,2.039109450568807,42.270050048828125,0.2640046775341034,0.2073183357715606,0.4574039280414581,0.971741020679474,0.1044868230819702
725180,Tory Burch,Fast Fashion,2016,Resort,True,30.182268142700195,1.9281585239066004,33.847877502441406,0.2995506227016449,0.1847662180662155,0.3636862933635711,0.9704649448394777,0.0906523838639259
1163734,Tommy Hilfiger,Fast Fashion,2017,Spring,True,27.668537139892575,2.3754614654002046,46.52647399902344,0.2951822080910206,0.2307186564285029,0.5207058940269053,0.7726169695788457,0.2600252082813531
344152,Lacoste,Fast Fashion,2009,Spring,True,21.89390563964844,2.013554014719423,79.65540313720703,0.1096958017498254,0.199631968985709,0.8035529490672052,0.8998947708548297,0.5410301651209592
327379,Tommy Hilfiger,Fast Fashion,2003,Fall,True,17.704742431640625,2.042458503254447,29.457988739013672,0.0849646908082068,0.1308937867524538,0.2871372601119801,0.2948653577522964,0.3427137804850936
46827,Lacoste,Fast Fashion,2016,Fall,True,30.67679023742676,2.4112321388689804,31.716960906982425,0.6262080373158678,0.3917084790862022,0.390486284404993,0.2540450395466193,0.4000491748973727
82600,Isabel Marant,Fast Fashion,2023,Fall,True,20.33192253112793,1.504601063419942,83.638671875,0.3042669594287872,0.1312070190906524,0.8703373074531555,0.9610730409622192,0.1467790752649307
796783,Isabel Marant,Fast Fashion,2010,Spring,True,22.20842742919922,2.3908320286355043,41.26388168334961,0.1569131842479109,0.1900077670790433,0.4218196176588535,0.6405106588585042,0.5842089116051793
387519,Tommy Hilfiger,Fast Fashion,2011,Spring,True,36.404632568359375,2.7812184031101133,55.32730865478515,0.258800595998764,0.2220907509326934,0.617239236831665,0.6297820210456848,0.5735815167427063
